feature,mean_abs_shap
FLOORSMIN_MODE,0.0005054700575598302
BUREAU_BB_STATUS_X_SHARE_MAX,0.0005007013154285728
INSTAL_PAYMENT_DIFF_MIN,0.0004966647571818824
CC_AMT_TOTAL_RECEIVABLE_MAX,0.0004965510109746669
PREV_COUNT,0.000486687087628324
CC_AMT_RECEIVABLE_PRINCIPAL_MIN,0.000477036598187604
INSTAL_NUM_INSTALMENT_VERSION_COUNT,0.0004749546388162999
CC_CNT_DRAWINGS_ATM_CURRENT_MAX,0.0004747732681505448
PREV_DAYS_LAST_DUE_COUNT,0.00047339942090693154
BUREAU_CREDIT_TYPE_Another type of loan_SHARE,0.0004709371595949748
BUREAU_AMT_ANNUITY_MIN,0.0004693004884404995
CC_AMT_DRAWINGS_OTHER_CURRENT_SUM,0.0004657151578691873
ELEVATORS_MODE,0.000446145734020061
FLAG_DOCUMENT_14,0.000443523352703113
CC_AMT_DRAWINGS_POS_CURRENT_STD,0.00044323222343459765
CC_CNT_INSTALMENT_MATURE_CUM_STD,0.0004425947754276381
ELEVATORS_MEDI,0.0004369385786223141
BUREAU_AMT_CREDIT_SUM_LIMIT_MIN,0.00042453454515193944
CC_AMT_DRAWINGS_OTHER_CURRENT_MAX,0.0004237745034973584
CC_SK_DPD_MEAN,0.0004045436173115212
CC_AMT_DRAWINGS_OTHER_CURRENT_STD,0.00038860735222180615
PREV_NFLAG_INSURED_ON_APPROVAL_COUNT,0.00038478466885305415
BUREAU_BB_MONTHS_BALANCE_MIN_MIN,0.000383774431712916
BUREAU_BB_COUNT_MAX,0.0003836930577462868
BUREAU_AMT_CREDIT_SUM_OVERDUE_MEAN,0.0003836126687952622
BUREAU_DAYS_CREDIT_COUNT,0.0003791608855666996
CC_AMT_DRAWINGS_ATM_CURRENT_COUNT,0.00037530034124423454
POS_MONTHS_BALANCE_COUNT,0.00037339851933997743
POS_CNT_INSTALMENT_FUTURE_MIN,0.00036888396207843317
PREV_AMT_CREDIT_COUNT,0.00036450196375294934
CC_CNT_INSTALMENT_MATURE_CUM_MAX,0.00035986931066695366
BUREAU_BB_DPD_FLAG_MEAN_SUM,0.0003526208176317847
BUREAU_BB_DPD_FLAG_MEAN_MIN,0.0003356694978280317
CC_AMT_DRAWINGS_CURRENT_MAX,0.0003355623080391785
CC_NAME_CONTRACT_STATUS_Completed_SHARE,0.00030587262858488526
BUREAU_BB_MONTHS_BALANCE_MEAN_SUM,0.0003001131358665321
BUREAU_BB_MONTHS_BALANCE_STD_MAX,0.00029876480734408826
BUREAU_BB_DPD_FLAG_STD_STD,0.0002982637092223947
CC_CNT_INSTALMENT_MATURE_CUM_SUM,0.0002942941411528014
BUREAU_AMT_CREDIT_SUM_OVERDUE_SUM,0.000293576210599033
CC_CNT_DRAWINGS_POS_CURRENT_MIN,0.00028010229815369353
PREV_DAYS_LAST_DUE_1ST_VERSION_COUNT,0.0002795993524443185
BUREAU_BB_COUNT_COUNT,0.00027095522448477574
BUREAU_CNT_CREDIT_PROLONG_STD,0.0002695164293728109
CC_AMT_PAYMENT_TOTAL_CURRENT_MIN,0.00026567871254902736
BUREAU_BB_DPD_FLAG_STD_MIN,0.0002652220841718266
PREV_DAYS_FIRST_DRAWING_SUM,0.0002636350643492891
PREV_NAME_CONTRACT_STATUS_Unused offer_SHARE,0.0002629079735475753
BUREAU_BB_MONTHS_BALANCE_MAX_MAX,0.00025686845289922056
AMT_REQ_CREDIT_BUREAU_WEEK,0.00025665380392154205
BUREAU_CREDIT_DAY_OVERDUE_COUNT,0.0002561390131053513
REG_REGION_NOT_WORK_REGION,0.0002538630932923289
BUREAU_BB_STATUS_1_SHARE_MIN,0.00025294818076321415
BUREAU_CNT_CREDIT_PROLONG_MEAN,0.00024768971840392667
BUREAU_BB_MONTHS_BALANCE_COUNT_MIN,0.00023824284717247646
BUREAU_BB_DPD_FLAG_MEAN_MEAN,0.0002373024207437687
CC_CNT_DRAWINGS_OTHER_CURRENT_STD,0.00022367516545861128
BUREAU_BB_DPD_FLAG_MAX_STD,0.00022227916123997922
PREV_NFLAG_LAST_APPL_IN_DAY_SUM,0.00021226037475785762
PREV_DAYS_TERMINATION_COUNT,0.00020988283332151755
PREV_AMT_DOWN_PAYMENT_COUNT,0.0002076908786048092
INSTAL_NUNIQUE_PREV,0.00020590914534850948
BUREAU_BB_MONTHS_BALANCE_MIN_MAX,0.0002038218949420429
BUREAU_CREDIT_DAY_OVERDUE_MAX,0.0001995180672756113
PREV_AMT_ANNUITY_COUNT,0.00019907611323213953
BUREAU_BB_MONTHS_BALANCE_COUNT_STD,0.00019245866395192543
PREV_AMT_GOODS_PRICE_COUNT,0.00018808181548538925
BUREAU_BB_STATUS_1_SHARE_SUM,0.000187236358440697
AMT_REQ_CREDIT_BUREAU_DAY,0.0001866087805457009
BUREAU_BB_DPD_FLAG_STD_SUM,0.0001864541574906981
CC_MONTHS_BALANCE_COUNT,0.00018075541683349036
CC_NAME_CONTRACT_STATUS_Sent proposal_SHARE,0.00017998798928359655
BUREAU_BB_STATUS_1_SHARE_STD,0.00017907959347364546
BUREAU_BB_DPD_FLAG_MAX_SUM,0.00017638255762472766
CC_MONTHS_BALANCE_MAX,0.00017302535020385037
REG_CITY_NOT_WORK_CITY,0.00017162463731497496
BUREAU_AMT_ANNUITY_COUNT,0.00017068320763501214
PREV_FLAG_LAST_APPL_PER_CONTRACT_Y_SHARE,0.00016612842389671182
CC_RECORDS,0.00016610097587116217
CC_AMT_DRAWINGS_POS_CURRENT_MIN,0.00016353956691615845
FLOORSMIN_MEDI,0.0001623411706688783
PREV_CNT_PAYMENT_COUNT,0.00016164897543763422
CC_AMT_DRAWINGS_OTHER_CURRENT_MEAN,0.00016135771910470142
BUREAU_BB_STATUS_3_SHARE_SUM,0.000160774198636843
CC_AMT_CREDIT_LIMIT_ACTUAL_COUNT,0.00015384659672471442
HOUSETYPE_MODE,0.00014660663624030225
CC_MONTHS_BALANCE_MIN,0.00013489960566641243
BUREAU_CREDIT_DAY_OVERDUE_MEAN,0.00013091631963392877
BUREAU_BB_DPD_FLAG_COUNT_SUM,0.00013015998390854668
CC_AMT_TOTAL_RECEIVABLE_MIN,0.0001281905708622497
BUREAU_BB_MONTHS_BALANCE_COUNT_SUM,0.00012451040251183328
BUREAU_BB_STATUS_2_SHARE_SUM,0.0001199635426184495
BUREAU_BB_DPD_FLAG_SUM_SUM,0.00011583012421268515
CC_NAME_CONTRACT_STATUS_Signed_SHARE,0.0001147312960165628
POS_NAME_CONTRACT_STATUS_Demand_SHARE,0.0001142703326420955
BUREAU_BB_STATUS_5_SHARE_MEAN,0.0001124599014192085
BUREAU_CREDIT_TYPE_Loan for working capital replenishment_SHARE,0.00010511597938282344
REG_REGION_NOT_LIVE_REGION,0.00010249170070259148
BUREAU_BB_MONTHS_BALANCE_COUNT_MAX,9.965050852451938e-05
BUREAU_BB_MONTHS_BALANCE_COUNT_MEAN,9.357964935698158e-05
PREV_NFLAG_LAST_APPL_IN_DAY_MEAN,9.214477461081247e-05
CC_CNT_DRAWINGS_CURRENT_MIN,9.156036835804744e-05
BUREAU_CNT_CREDIT_PROLONG_MAX,8.357817834896619e-05
BUREAU_BB_STATUS_2_SHARE_MEAN,8.20892652980262e-05
EMERGENCYSTATE_MODE,7.784131259931379e-05
CC_SK_DPD_MAX,7.696934609452754e-05
CC_AMT_INST_MIN_REGULARITY_MIN,7.616618469857313e-05
POS_NAME_CONTRACT_STATUS_Approved_SHARE,7.512906215501482e-05
INSTAL_NUM_INSTALMENT_NUMBER_COUNT,7.38030013395351e-05
BUREAU_BB_DPD_FLAG_STD_COUNT,7.340229292376753e-05
BUREAU_BB_STATUS_2_SHARE_STD,7.206136994781026e-05
BUREAU_BB_DPD_FLAG_MEAN_MAX,6.4713090129363e-05
BUREAU_BB_DPD_FLAG_SUM_MIN,6.33444387272035e-05
BUREAU_BB_DPD_FLAG_STD_MAX,5.823140904011801e-05
PREV_RATE_INTEREST_PRIVILEGED_MEAN,5.65840773572839e-05
BUREAU_BB_MONTHS_BALANCE_COUNT_COUNT,5.594966860127849e-05
PREV_AMT_APPLICATION_COUNT,5.407176865385966e-05
FLAG_DOCUMENT_11,5.3365778412256393e-05
CC_SK_DPD_DEF_SUM,5.2700539961592474e-05
CC_AMT_DRAWINGS_ATM_CURRENT_MIN,5.2074931908680876e-05
CC_AMT_DRAWINGS_POS_CURRENT_COUNT,5.196732053499673e-05
BUREAU_BB_DPD_FLAG_COUNT_MIN,5.142843113714572e-05
PREV_RATE_INTEREST_PRIMARY_MEAN,4.906874776816017e-05
BUREAU_BB_STATUS_5_SHARE_MIN,4.869455068923985e-05
CC_CNT_INSTALMENT_MATURE_CUM_COUNT,4.8672025311003054e-05
FLAG_DOCUMENT_6,4.798109131922772e-05
CC_CNT_DRAWINGS_OTHER_CURRENT_MEAN,4.434578206705009e-05
BUREAU_BB_STATUS_2_SHARE_MAX,4.386704311337952e-05
PREV_RATE_DOWN_PAYMENT_COUNT,4.287652042116437e-05
POS_SK_DPD_MIN,4.1226113534760526e-05
PREV_NFLAG_LAST_APPL_IN_DAY_STD,4.045884486976915e-05
PREV_DAYS_FIRST_DRAWING_STD,3.852714189104223e-05
INSTAL_NUM_INSTALMENT_NUMBER_MIN,3.755896822084862e-05
CC_AMT_DRAWINGS_OTHER_CURRENT_COUNT,3.715607037889433e-05
PREV_RATE_INTEREST_PRIMARY_SUM,3.640337586198685e-05
BUREAU_BB_STATUS_3_SHARE_MEAN,3.542733701404538e-05
PREV_RATE_INTEREST_PRIMARY_MAX,3.429415272152529e-05
BUREAU_BB_STATUS_3_SHARE_STD,3.114196893593162e-05
BUREAU_BB_STATUS_5_SHARE_STD,3.103568171632249e-05
BUREAU_BB_DPD_FLAG_COUNT_STD,2.888448282621043e-05
PREV_FLAG_LAST_APPL_PER_CONTRACT_N_SHARE,2.6373417912696754e-05
FLAG_DOCUMENT_8,2.5955933931841535e-05
CC_NUNIQUE_PREV,2.455069464253026e-05
PREV_NFLAG_INSURED_ON_APPROVAL_MIN,2.4213876789055442e-05
BUREAU_BB_STATUS_4_SHARE_MIN,2.4201802890993447e-05
BUREAU_BB_STATUS_4_SHARE_MAX,2.406577377948668e-05
INSTAL_AMT_PAYMENT_COUNT,2.254163803493768e-05
BUREAU_BB_STATUS_2_SHARE_MIN,2.0703665563442875e-05
LIVE_REGION_NOT_WORK_REGION,1.9728022791308156e-05
PREV_NAME_CLIENT_TYPE_XNA_SHARE,1.7182697838926397e-05
BUREAU_BB_STATUS_4_SHARE_STD,1.69260974009777e-05
CC_CNT_DRAWINGS_OTHER_CURRENT_SUM,1.631383727306221e-05
BUREAU_BB_DPD_FLAG_COUNT_MAX,1.624117293838587e-05
INSTAL_PAYMENT_DIFF_COUNT,1.5289672864926383e-05
PREV_RATE_INTEREST_PRIMARY_MIN,1.2563156850704047e-05
BUREAU_BB_STATUS_5_SHARE_SUM,1.0821344692266128e-05
BUREAU_CREDIT_CURRENCY_currency 3_SHARE,8.604430066572613e-06
BUREAU_BB_STATUS_4_SHARE_MEAN,7.515489711577866e-06
CC_NAME_CONTRACT_STATUS_Approved_SHARE,0.0
CC_NAME_CONTRACT_STATUS_Demand_SHARE,0.0
CC_NAME_CONTRACT_STATUS_Refused_SHARE,0.0
BUREAU_BB_DPD_FLAG_MEAN_COUNT,0.0
BUREAU_BB_STATUS_4_SHARE_COUNT,0.0
CC_AMT_TOTAL_RECEIVABLE_COUNT,0.0
BUREAU_BB_STATUS_4_SHARE_SUM,0.0
CC_AMT_RECEIVABLE_PRINCIPAL_COUNT,0.0
FLAG_EMAIL,0.0
BUREAU_BB_STATUS_3_SHARE_COUNT,0.0
BUREAU_BB_STATUS_5_SHARE_COUNT,0.0
BUREAU_BB_STATUS_3_SHARE_MAX,0.0
CC_AMT_RECIVABLE_COUNT,0.0
BUREAU_BB_STATUS_3_SHARE_MIN,0.0
BUREAU_BB_DPD_FLAG_MIN_MIN,0.0
FLAG_MOBIL,0.0
CC_CNT_DRAWINGS_ATM_CURRENT_COUNT,0.0
FLAG_CONT_MOBILE,0.0
CC_CNT_INSTALMENT_MATURE_CUM_MIN,0.0
BUREAU_BB_DPD_FLAG_MIN_STD,0.0
BUREAU_BB_DPD_FLAG_MAX_COUNT,0.0
BUREAU_BB_DPD_FLAG_MAX_MIN,0.0
BUREAU_BB_DPD_FLAG_MAX_MAX,0.0
CC_SK_DPD_COUNT,0.0
BUREAU_BB_DPD_FLAG_MIN_SUM,0.0
BUREAU_BB_DPD_FLAG_MIN_MEAN,0.0
BUREAU_BB_STATUS_0_SHARE_COUNT,0.0
CC_CNT_DRAWINGS_POS_CURRENT_COUNT,0.0
BUREAU_BB_STATUS_1_SHARE_COUNT,0.0
CC_CNT_DRAWINGS_OTHER_CURRENT_MAX,0.0
CC_CNT_DRAWINGS_OTHER_CURRENT_MIN,0.0
CC_SK_DPD_MIN,0.0
CC_CNT_DRAWINGS_OTHER_CURRENT_COUNT,0.0
BUREAU_BB_STATUS_2_SHARE_COUNT,0.0
BUREAU_BB_DPD_FLAG_MIN_COUNT,0.0
CC_SK_DPD_DEF_COUNT,0.0
CC_CNT_DRAWINGS_CURRENT_COUNT,0.0
BUREAU_BB_DPD_FLAG_MIN_MAX,0.0
CC_SK_DPD_DEF_MIN,0.0
CC_SK_DPD_DEF_MAX,0.0
CC_CNT_DRAWINGS_ATM_CURRENT_MIN,0.0
BUREAU_BB_DPD_FLAG_SUM_COUNT,0.0
FLAG_EMP_PHONE,0.0
BUREAU_BB_STATUS_5_SHARE_MAX,0.0
POS_NAME_CONTRACT_STATUS_XNA_SHARE,0.0
BUREAU_BB_STATUS_C_SHARE_COUNT,0.0
BUREAU_CNT_CREDIT_PROLONG_SUM,0.0
FLAG_DOCUMENT_21,0.0
AMT_REQ_CREDIT_BUREAU_HOUR,0.0
BUREAU_CREDIT_DAY_OVERDUE_MIN,0.0
PREV_CHANNEL_TYPE_Car dealer_SHARE,0.0
PREV_NAME_PORTFOLIO_Cars_SHARE,0.0
BUREAU_CNT_CREDIT_PROLONG_COUNT,0.0
INSTAL_DAYS_LATE_COUNT,0.0
FLAG_DOCUMENT_20,0.0
BUREAU_CNT_CREDIT_PROLONG_MIN,0.0
PREV_NAME_CONTRACT_TYPE_XNA_SHARE,0.0
PREV_NFLAG_INSURED_ON_APPROVAL_MAX,0.0
BUREAU_AMT_CREDIT_SUM_COUNT,0.0
BUREAU_AMT_CREDIT_SUM_OVERDUE_COUNT,0.0
BUREAU_AMT_CREDIT_SUM_OVERDUE_MIN,0.0
INSTAL_AMT_INSTALMENT_COUNT,0.0
FLAG_DOCUMENT_19,0.0
PREV_DAYS_FIRST_DRAWING_COUNT,0.0
FLAG_DOCUMENT_4,0.0
POS_NAME_CONTRACT_STATUS_Canceled_SHARE,0.0
FLAG_DOCUMENT_10,0.0
FLAG_DOCUMENT_9,0.0
INSTAL_NUM_INSTALMENT_VERSION_MIN,0.0
FLAG_DOCUMENT_7,0.0
FLAG_DOCUMENT_5,0.0
FLAG_DOCUMENT_2,0.0
FLAG_DOCUMENT_17,0.0
INSTAL_DAYS_INSTALMENT_COUNT,0.0
POS_NAME_CONTRACT_STATUS_Amortized debt_SHARE,0.0
FLAG_DOCUMENT_12,0.0
POS_SK_DPD_DEF_MIN,0.0
POS_SK_DPD_DEF_COUNT,0.0
FLAG_DOCUMENT_15,0.0
BUREAU_DAYS_CREDIT_UPDATE_COUNT,0.0
PREV_SELLERPLACE_AREA_COUNT,0.0
CC_AMT_PAYMENT_TOTAL_CURRENT_COUNT,0.0
BUREAU_CREDIT_TYPE_Cash loan (non-earmarked)_SHARE,0.0
BUREAU_CREDIT_TYPE_Unknown type of loan_SHARE,0.0
BUREAU_CREDIT_TYPE_Real estate loan_SHARE,0.0
BUREAU_CREDIT_TYPE_Loan for the purchase of equipment_SHARE,0.0
BUREAU_CREDIT_TYPE_Loan for purchase of shares (margin lending)_SHARE,0.0
BUREAU_CREDIT_TYPE_Loan for business development_SHARE,0.0
BUREAU_CREDIT_TYPE_Interbank credit_SHARE,0.0
BUREAU_CREDIT_CURRENCY_currency 4_SHARE,0.0
BUREAU_BB_MONTHS_BALANCE_MAX_COUNT,0.0
BUREAU_CREDIT_CURRENCY_currency 2_SHARE,0.0
BUREAU_CREDIT_CURRENCY_currency 1_SHARE,0.0
BUREAU_CREDIT_ACTIVE_Bad debt_SHARE,0.0
BUREAU_BB_DPD_FLAG_COUNT_COUNT,0.0
BUREAU_BB_STATUS_X_SHARE_COUNT,0.0
BUREAU_BB_DPD_FLAG_COUNT_MEAN,0.0
CC_AMT_DRAWINGS_OTHER_CURRENT_MIN,0.0
BUREAU_BB_MONTHS_BALANCE_MIN_COUNT,0.0
PREV_DAYS_DECISION_COUNT,0.0
PREV_RATE_INTEREST_PRIMARY_COUNT,0.0
PREV_RATE_INTEREST_PRIVILEGED_STD,0.0
PREV_RATE_INTEREST_PRIVILEGED_MAX,0.0
PREV_RATE_INTEREST_PRIVILEGED_MIN,0.0
PREV_RATE_INTEREST_PRIVILEGED_SUM,0.0
PREV_RATE_INTEREST_PRIVILEGED_COUNT,0.0
PREV_RATE_INTEREST_PRIMARY_STD,0.0
BUREAU_BB_MONTHS_BALANCE_MEAN_COUNT,0.0
BUREAU_BB_MONTHS_BALANCE_SUM_COUNT,0.0
PREV_NFLAG_LAST_APPL_IN_DAY_MAX,0.0
PREV_NFLAG_LAST_APPL_IN_DAY_MIN,0.0
CC_AMT_DRAWINGS_CURRENT_COUNT,0.0
PREV_NFLAG_LAST_APPL_IN_DAY_COUNT,0.0
PREV_HOUR_APPR_PROCESS_START_COUNT,0.0
CC_AMT_DRAWINGS_CURRENT_MIN,0.0
BUREAU_CREDIT_TYPE_Mobile operator loan_SHARE,0.0
